seller_id,item_id,item_name,category,market_price,expected_units_sold,expected_revenue
S125,I277256,Lg 7kg Washing Machine,Home Appliances,53210.45,2323.5,1.2363446896E8
S125,I205739,Adidas Ultraboost 23,Footwear,89851.61,1182.0,1.0620459711E8
S125,I205739,Boat Smartwatch,Electronics,89851.61,1182.0,1.0620459711E8
S125,I262878,H&m Cotton Shirt,Apparel,37563.94,2740.0,1.029251956E8
S125,I262878,Bajaj Mixer Grinder,Home Appliances,37563.94,2740.0,1.029251956E8
S125,I204891,Dell Xps 13 Laptop,Electronics,99941.69,935.0,9.344548015E7
S125,I204891,Samsung Galaxy S24 Ultra,Electronics,99941.69,935.0,9.344548015E7
S125,I11267,U.s. Polo T-shirt,Apparel,78949.31,1165.5,9.201541498E7
S125,I11267,Levis Denim Jacket,Apparel,78949.31,1165.5,9.201541498E7
S125,I1007544,Philips Air Fryer,Home Appliances,64889.06,1314.5,8.529667594E7
S125,I1007544,Adidas Ultraboost 23,Footwear,64889.06,1314.5,8.529667594E7
S125,I194154,Adidas Ultraboost 23,Footwear,60811.05,1326.0,8.06354523E7
S125,I194154,Samsung Galaxy S24 Ultra,Electronics,60811.05,1326.0,8.06354523E7
S125,I175032,Adidas Ultraboost 23,Footwear,61208.04,1233.5,7.550011734E7
S125,I175032,Nike Air Zoom Pegasus,Footwear,61208.04,1233.5,7.550011734E7
S125,I138210,Skechers Gowalk,Footwear,49735.07,1278.0,6.356141946E7
S125,I138210,Dyson Vacuum Cleaner,Home Appliances,49735.07,1278.0,6.356141946E7
S125,I239500,Levis Denim Jacket,Apparel,26816.35,2089.5,5.603276332E7
S125,I114562,Philips Air Fryer,Home Appliances,52905.56,969.0,5.12654828E7
S125,I114562,Boat Smartwatch,Electronics,52905.56,969.0,5.12654828E7
S125,I282802,Levis Denim Jacket,Apparel,131265.21,310.0,4.06922151E7
S125,I110383,H&m Cotton Shirt,Apparel,27055.68,1100.5,2.977477584E7
S125,I110383,Puma Running Shoes,Footwear,27055.68,1100.5,2.977477584E7
S125,I105131,Samsung Galaxy S24 Ultra,Electronics,71371.98,383.5,2.737115433E7
S125,I105131,Puma Running Shoes,Footwear,71371.98,383.5,2.737115433E7
S126,I181457,Dell Xps 13 Laptop,Electronics,141667.94,2998.5,4.247913031E8
S126,I181457,Levis Denim Jacket,Apparel,141667.94,2998.5,4.247913031E8
S126,I1002631,U.s. Polo T-shirt,Apparel,115034.58,2995.5,3.4458606941E8
S126,I587523,Sony Wh-1000xm5 Headphones,Electronics,107496.79,2995.5,3.2200664942E8
S126,I587523,Zara Maxi Dress,Apparel,107496.79,2995.5,3.2200664942E8
S126,I682869,H&m Cotton Shirt,Apparel,102045.08,2995.5,3.0567602216E8
S126,I255860,Dell Xps 13 Laptop,Electronics,104306.98,2434.5,2.5393534281E8
S126,I225556,Nike Air Zoom Pegasus,Footwear,81969.44,2413.5,1.9783323137E8
S126,I225556,Dyson Vacuum Cleaner,Home Appliances,81969.44,2413.5,1.9783323137E8
S126,I763536,Zara Maxi Dress,Apparel,66019.53,2996.0,1.9779451188E8
S126,I763536,Dell Xps 13 Laptop,Electronics,66019.53,2996.0,1.9779451188E8
S126,I1009057,Dyson Vacuum Cleaner,Home Appliances,65960.56,2997.5,1.977167786E8
S126,I1009057,Allen Solly Formal Pants,Apparel,65960.56,2997.5,1.977167786E8
S126,I225509,Lg 7kg Washing Machine,Home Appliances,80772.5,2238.0,1.80768855E8
S126,I225509,Dyson Vacuum Cleaner,Home Appliances,80772.5,2238.0,1.80768855E8
S126,I228838,U.s. Polo T-shirt,Apparel,88968.68,1942.0,1.7277717656E8
S126,I228838,Allen Solly Formal Pants,Apparel,88968.68,1942.0,1.7277717656E8
S126,I145090,Sony Wh-1000xm5 Headphones,Electronics,90005.42,1662.5,1.4963400244E8
S126,I194257,Boat Smartwatch,Electronics,118656.82,1217.5,1.4446467226E8
S126,I194257,H&m Cotton Shirt,Apparel,118656.82,1217.5,1.4446467226E8
S126,I271840,Allen Solly Formal Pants,Apparel,88519.13,1617.5,1.4317969278E8
S126,I23620,Samsung 55” Smart Tv,Home Appliances,79505.91,1723.0,1.3698868293E8
S126,I23620,Adidas Ultraboost 23,Footwear,79505.91,1723.0,1.3698868293E8
S126,I253371,Sony Wh-1000xm5 Headphones,Electronics,69966.36,1860.0,1.301374203E8
S126,I277256,Philips Air Fryer,Home Appliances,53210.45,2323.5,1.2363446896E8
S126,I277256,Lg 7kg Washing Machine,Home Appliances,53210.45,2323.5,1.2363446896E8
S126,I205739,Adidas Ultraboost 23,Footwear,89851.61,1182.0,1.0620459711E8
S126,I205739,Boat Smartwatch,Electronics,89851.61,1182.0,1.0620459711E8
S126,I262878,H&m Cotton Shirt,Apparel,37563.94,2740.0,1.029251956E8
S126,I262878,Bajaj Mixer Grinder,Home Appliances,37563.94,2740.0,1.029251956E8
S126,I204891,Dell Xps 13 Laptop,Electronics,99941.69,935.0,9.344548015E7
S126,I204891,Samsung Galaxy S24 Ultra,Electronics,99941.69,935.0,9.344548015E7
S126,I11267,U.s. Polo T-shirt,Apparel,78949.31,1165.5,9.201541498E7
S126,I11267,Levis Denim Jacket,Apparel,78949.31,1165.5,9.201541498E7
S126,I1007544,Philips Air Fryer,Home Appliances,64889.06,1314.5,8.529667594E7
S126,I1007544,Adidas Ultraboost 23,Footwear,64889.06,1314.5,8.529667594E7
S126,I194154,Adidas Ultraboost 23,Footwear,60811.05,1326.0,8.06354523E7
S126,I194154,Samsung Galaxy S24 Ultra,Electronics,60811.05,1326.0,8.06354523E7
S126,I175032,Adidas Ultraboost 23,Footwear,61208.04,1233.5,7.550011734E7
S126,I175032,Nike Air Zoom Pegasus,Footwear,61208.04,1233.5,7.550011734E7
S126,I138210,Skechers Gowalk,Footwear,49735.07,1278.0,6.356141946E7
S126,I138210,Dyson Vacuum Cleaner,Home Appliances,49735.07,1278.0,6.356141946E7
S126,I239500,Levis Denim Jacket,Apparel,26816.35,2089.5,5.603276332E7
S126,I114562,Philips Air Fryer,Home Appliances,52905.56,969.0,5.12654828E7
S126,I114562,Boat Smartwatch,Electronics,52905.56,969.0,5.12654828E7
S126,I282802,Levis Denim Jacket,Apparel,131265.21,310.0,4.06922151E7
S126,I110383,H&m Cotton Shirt,Apparel,27055.68,1100.5,2.977477584E7
S126,I110383,Puma Running Shoes,Footwear,27055.68,1100.5,2.977477584E7
S126,I105131,Samsung Galaxy S24 Ultra,Electronics,71371.98,383.5,2.737115433E7
S126,I105131,Puma Running Shoes,Footwear,71371.98,383.5,2.737115433E7
S127,I181457,Dell Xps 13 Laptop,Electronics,141667.94,2998.5,4.247913031E8
S127,I181457,Levis Denim Jacket,Apparel,141667.94,2998.5,4.247913031E8
S127,I1002631,U.s. Polo T-shirt,Apparel,115034.58,2995.5,3.4458606941E8
S127,I587523,Sony Wh-1000xm5 Headphones,Electronics,107496.79,2995.5,3.2200664942E8
S127,I587523,Zara Maxi Dress,Apparel,107496.79,2995.5,3.2200664942E8
S127,I682869,H&m Cotton Shirt,Apparel,102045.08,2995.5,3.0567602216E8
S127,I255860,Dell Xps 13 Laptop,Electronics,104306.98,2434.5,2.5393534281E8
S127,I225556,Nike Air Zoom Pegasus,Footwear,81969.44,2413.5,1.9783323137E8
S127,I225556,Dyson Vacuum Cleaner,Home Appliances,81969.44,2413.5,1.9783323137E8
S127,I763536,Zara Maxi Dress,Apparel,66019.53,2996.0,1.9779451188E8
S127,I763536,Dell Xps 13 Laptop,Electronics,66019.53,2996.0,1.9779451188E8
S127,I1009057,Dyson Vacuum Cleaner,Home Appliances,65960.56,2997.5,1.977167786E8
S127,I1009057,Allen Solly Formal Pants,Apparel,65960.56,2997.5,1.977167786E8
S127,I225509,Lg 7kg Washing Machine,Home Appliances,80772.5,2238.0,1.80768855E8
S127,I225509,Dyson Vacuum Cleaner,Home Appliances,80772.5,2238.0,1.80768855E8
S127,I228838,U.s. Polo T-shirt,Apparel,88968.68,1942.0,1.7277717656E8
S127,I228838,Allen Solly Formal Pants,Apparel,88968.68,1942.0,1.7277717656E8
S127,I145090,Sony Wh-1000xm5 Headphones,Electronics,90005.42,1662.5,1.4963400244E8
S127,I194257,Boat Smartwatch,Electronics,118656.82,1217.5,1.4446467226E8
S127,I194257,H&m Cotton Shirt,Apparel,118656.82,1217.5,1.4446467226E8
S127,I271840,Allen Solly Formal Pants,Apparel,88519.13,1617.5,1.4317969278E8
S127,I23620,Samsung 55” Smart Tv,Home Appliances,79505.91,1723.0,1.3698868293E8
S127,I23620,Adidas Ultraboost 23,Footwear,79505.91,1723.0,1.3698868293E8
S127,I253371,Sony Wh-1000xm5 Headphones,Electronics,69966.36,1860.0,1.301374203E8
S127,I277256,Philips Air Fryer,Home Appliances,53210.45,2323.5,1.2363446896E8
S127,I277256,Lg 7kg Washing Machine,Home Appliances,53210.45,2323.5,1.2363446896E8
S127,I205739,Adidas Ultraboost 23,Footwear,89851.61,1182.0,1.0620459711E8
S127,I205739,Boat Smartwatch,Electronics,89851.61,1182.0,1.0620459711E8
S127,I262878,H&m Cotton Shirt,Apparel,37563.94,2740.0,1.029251956E8
S127,I262878,Bajaj Mixer Grinder,Home Appliances,37563.94,2740.0,1.029251956E8
S127,I204891,Dell Xps 13 Laptop,Electronics,99941.69,935.0,9.344548015E7
S127,I204891,Samsung Galaxy S24 Ultra,Electronics,99941.69,935.0,9.344548015E7
S127,I11267,U.s. Polo T-shirt,Apparel,78949.31,1165.5,9.201541498E7
S127,I11267,Levis Denim Jacket,Apparel,78949.31,1165.5,9.201541498E7
S127,I1007544,Philips Air Fryer,Home Appliances,64889.06,1314.5,8.529667594E7
S127,I1007544,Adidas Ultraboost 23,Footwear,64889.06,1314.5,8.529667594E7
S127,I194154,Adidas Ultraboost 23,Footwear,60811.05,1326.0,8.06354523E7
S127,I194154,Samsung Galaxy S24 Ultra,Electronics,60811.05,1326.0,8.06354523E7
S127,I175032,Adidas Ultraboost 23,Footwear,61208.04,1233.5,7.550011734E7
S127,I175032,Nike Air Zoom Pegasus,Footwear,61208.04,1233.5,7.550011734E7
S127,I138210,Skechers Gowalk,Footwear,49735.07,1278.0,6.356141946E7
S127,I138210,Dyson Vacuum Cleaner,Home Appliances,49735.07,1278.0,6.356141946E7
S127,I239500,Levis Denim Jacket,Apparel,26816.35,2089.5,5.603276332E7
S127,I114562,Philips Air Fryer,Home Appliances,52905.56,969.0,5.12654828E7
S127,I114562,Boat Smartwatch,Electronics,52905.56,969.0,5.12654828E7
S127,I282802,Levis Denim Jacket,Apparel,131265.21,310.0,4.06922151E7
S127,I110383,H&m Cotton Shirt,Apparel,27055.68,1100.5,2.977477584E7
S127,I110383,Puma Running Shoes,Footwear,27055.68,1100.5,2.977477584E7
S127,I105131,Samsung Galaxy S24 Ultra,Electronics,71371.98,383.5,2.737115433E7
S127,I105131,Puma Running Shoes,Footwear,71371.98,383.5,2.737115433E7
S128,I181457,Dell Xps 13 Laptop,Electronics,141667.94,2998.5,4.247913031E8
S128,I181457,Levis Denim Jacket,Apparel,141667.94,2998.5,4.247913031E8
S128,I1002631,U.s. Polo T-shirt,Apparel,115034.58,2995.5,3.4458606941E8
S128,I587523,Sony Wh-1000xm5 Headphones,Electronics,107496.79,2995.5,3.2200664942E8
S128,I587523,Zara Maxi Dress,Apparel,107496.79,2995.5,3.2200664942E8
S128,I682869,H&m Cotton Shirt,Apparel,102045.08,2995.5,3.0567602216E8
S128,I255860,Dell Xps 13 Laptop,Electronics,104306.98,2434.5,2.5393534281E8
S128,I225556,Nike Air Zoom Pegasus,Footwear,81969.44,2413.5,1.9783323137E8
S128,I225556,Dyson Vacuum Cleaner,Home Appliances,81969.44,2413.5,1.9783323137E8
S128,I763536,Zara Maxi Dress,Apparel,66019.53,2996.0,1.9779451188E8
S128,I763536,Dell Xps 13 Laptop,Electronics,66019.53,2996.0,1.9779451188E8
S128,I1009057,Dyson Vacuum Cleaner,Home Appliances,65960.56,2997.5,1.977167786E8
S128,I1009057,Allen Solly Formal Pants,Apparel,65960.56,2997.5,1.977167786E8
S128,I225509,Lg 7kg Washing Machine,Home Appliances,80772.5,2238.0,1.80768855E8
S128,I225509,Dyson Vacuum Cleaner,Home Appliances,80772.5,2238.0,1.80768855E8
S128,I228838,U.s. Polo T-shirt,Apparel,88968.68,1942.0,1.7277717656E8
S128,I228838,Allen Solly Formal Pants,Apparel,88968.68,1942.0,1.7277717656E8
S128,I145090,Sony Wh-1000xm5 Headphones,Electronics,90005.42,1662.5,1.4963400244E8
S128,I194257,Boat Smartwatch,Electronics,118656.82,1217.5,1.4446467226E8
S128,I194257,H&m Cotton Shirt,Apparel,118656.82,1217.5,1.4446467226E8
S128,I271840,Allen Solly Formal Pants,Apparel,88519.13,1617.5,1.4317969278E8
S128,I23620,Samsung 55” Smart Tv,Home Appliances,79505.91,1723.0,1.3698868293E8
S128,I23620,Adidas Ultraboost 23,Footwear,79505.91,1723.0,1.3698868293E8
S128,I253371,Sony Wh-1000xm5 Headphones,Electronics,69966.36,1860.0,1.301374203E8
S128,I277256,Philips Air Fryer,Home Appliances,53210.45,2323.5,1.2363446896E8
S128,I277256,Lg 7kg Washing Machine,Home Appliances,53210.45,2323.5,1.2363446896E8
S128,I205739,Adidas Ultraboost 23,Footwear,89851.61,1182.0,1.0620459711E8
S128,I205739,Boat Smartwatch,Electronics,89851.61,1182.0,1.0620459711E8
S128,I262878,H&m Cotton Shirt,Apparel,37563.94,2740.0,1.029251956E8
S128,I262878,Bajaj Mixer Grinder,Home Appliances,37563.94,2740.0,1.029251956E8
S128,I204891,Dell Xps 13 Laptop,Electronics,99941.69,935.0,9.344548015E7
S128,I204891,Samsung Galaxy S24 Ultra,Electronics,99941.69,935.0,9.344548015E7
S128,I11267,U.s. Polo T-shirt,Apparel,78949.31,1165.5,9.201541498E7
S128,I11267,Levis Denim Jacket,Apparel,78949.31,1165.5,9.201541498E7
S128,I1007544,Philips Air Fryer,Home Appliances,64889.06,1314.5,8.529667594E7
S128,I1007544,Adidas Ultraboost 23,Footwear,64889.06,1314.5,8.529667594E7
S128,I194154,Adidas Ultraboost 23,Footwear,60811.05,1326.0,8.06354523E7
S128,I194154,Samsung Galaxy S24 Ultra,Electronics,60811.05,1326.0,8.06354523E7
S128,I175032,Adidas Ultraboost 23,Footwear,61208.04,1233.5,7.550011734E7
S128,I175032,Nike Air Zoom Pegasus,Footwear,61208.04,1233.5,7.550011734E7
S128,I138210,Skechers Gowalk,Footwear,49735.07,1278.0,6.356141946E7
S128,I138210,Dyson Vacuum Cleaner,Home Appliances,49735.07,1278.0,6.356141946E7
S128,I239500,Levis Denim Jacket,Apparel,26816.35,2089.5,5.603276332E7
S128,I282802,Levis Denim Jacket,Apparel,131265.21,310.0,4.06922151E7
S128,I110383,H&m Cotton Shirt,Apparel,27055.68,1100.5,2.977477584E7
S128,I110383,Puma Running Shoes,Footwear,27055.68,1100.5,2.977477584E7
S128,I105131,Samsung Galaxy S24 Ultra,Electronics,71371.98,383.5,2.737115433E7
S128,I105131,Puma Running Shoes,Footwear,71371.98,383.5,2.737115433E7
S129,I181457,Dell Xps 13 Laptop,Electronics,141667.94,2998.5,4.247913031E8
S129,I181457,Levis Denim Jacket,Apparel,141667.94,2998.5,4.247913031E8
S129,I1002631,U.s. Polo T-shirt,Apparel,115034.58,2995.5,3.4458606941E8
S129,I587523,Sony Wh-1000xm5 Headphones,Electronics,107496.79,2995.5,3.2200664942E8
S129,I587523,Zara Maxi Dress,Apparel,107496.79,2995.5,3.2200664942E8
S129,I682869,H&m Cotton Shirt,Apparel,102045.08,2995.5,3.0567602216E8
S129,I255860,Dell Xps 13 Laptop,Electronics,104306.98,2434.5,2.5393534281E8
S129,I225556,Nike Air Zoom Pegasus,Footwear,81969.44,2413.5,1.9783323137E8
S129,I225556,Dyson Vacuum Cleaner,Home Appliances,81969.44,2413.5,1.9783323137E8
S129,I763536,Zara Maxi Dress,Apparel,66019.53,2996.0,1.9779451188E8
S129,I763536,Dell Xps 13 Laptop,Electronics,66019.53,2996.0,1.9779451188E8
S129,I1009057,Dyson Vacuum Cleaner,Home Appliances,65960.56,2997.5,1.977167786E8
S129,I1009057,Allen Solly Formal Pants,Apparel,65960.56,2997.5,1.977167786E8
S129,I225509,Lg 7kg Washing Machine,Home Appliances,80772.5,2238.0,1.80768855E8
S129,I225509,Dyson Vacuum Cleaner,Home Appliances,80772.5,2238.0,1.80768855E8
S129,I228838,U.s. Polo T-shirt,Apparel,88968.68,1942.0,1.7277717656E8
S129,I228838,Allen Solly Formal Pants,Apparel,88968.68,1942.0,1.7277717656E8
S129,I145090,Sony Wh-1000xm5 Headphones,Electronics,90005.42,1662.5,1.4963400244E8
S129,I194257,Boat Smartwatch,Electronics,118656.82,1217.5,1.4446467226E8
S129,I194257,H&m Cotton Shirt,Apparel,118656.82,1217.5,1.4446467226E8
S129,I271840,Allen Solly Formal Pants,Apparel,88519.13,1617.5,1.4317969278E8
S129,I23620,Samsung 55” Smart Tv,Home Appliances,79505.91,1723.0,1.3698868293E8
S129,I23620,Adidas Ultraboost 23,Footwear,79505.91,1723.0,1.3698868293E8
S129,I253371,Sony Wh-1000xm5 Headphones,Electronics,69966.36,1860.0,1.301374203E8
S129,I277256,Philips Air Fryer,Home Appliances,53210.45,2323.5,1.2363446896E8
S129,I277256,Lg 7kg Washing Machine,Home Appliances,53210.45,2323.5,1.2363446896E8
S129,I205739,Adidas Ultraboost 23,Footwear,89851.61,1182.0,1.0620459711E8
S129,I205739,Boat Smartwatch,Electronics,89851.61,1182.0,1.0620459711E8
S129,I262878,H&m Cotton Shirt,Apparel,37563.94,2740.0,1.029251956E8
S129,I262878,Bajaj Mixer Grinder,Home Appliances,37563.94,2740.0,1.029251956E8
S129,I204891,Dell Xps 13 Laptop,Electronics,99941.69,935.0,9.344548015E7
S129,I204891,Samsung Galaxy S24 Ultra,Electronics,99941.69,935.0,9.344548015E7
S129,I11267,U.s. Polo T-shirt,Apparel,78949.31,1165.5,9.201541498E7
S129,I11267,Levis Denim Jacket,Apparel,78949.31,1165.5,9.201541498E7
S129,I1007544,Philips Air Fryer,Home Appliances,64889.06,1314.5,8.529667594E7
S129,I1007544,Adidas Ultraboost 23,Footwear,64889.06,1314.5,8.529667594E7
S129,I194154,Adidas Ultraboost 23,Footwear,60811.05,1326.0,8.06354523E7
S129,I194154,Samsung Galaxy S24 Ultra,Electronics,60811.05,1326.0,8.06354523E7
S129,I175032,Adidas Ultraboost 23,Footwear,61208.04,1233.5,7.550011734E7
S129,I175032,Nike Air Zoom Pegasus,Footwear,61208.04,1233.5,7.550011734E7
S129,I138210,Skechers Gowalk,Footwear,49735.07,1278.0,6.356141946E7
S129,I138210,Dyson Vacuum Cleaner,Home Appliances,49735.07,1278.0,6.356141946E7
S129,I239500,Levis Denim Jacket,Apparel,26816.35,2089.5,5.603276332E7
S129,I114562,Philips Air Fryer,Home Appliances,52905.56,969.0,5.12654828E7
S129,I114562,Boat Smartwatch,Electronics,52905.56,969.0,5.12654828E7
S129,I282802,Levis Denim Jacket,Apparel,131265.21,310.0,4.06922151E7
S129,I110383,H&m Cotton Shirt,Apparel,27055.68,1100.5,2.977477584E7
S129,I110383,Puma Running Shoes,Footwear,27055.68,1100.5,2.977477584E7
S129,I105131,Samsung Galaxy S24 Ultra,Electronics,71371.98,383.5,2.737115433E7
S129,I105131,Puma Running Shoes,Footwear,71371.98,383.5,2.737115433E7
S130,I181457,Dell Xps 13 Laptop,Electronics,141667.94,2998.5,4.247913031E8
S130,I181457,Levis Denim Jacket,Apparel,141667.94,2998.5,4.247913031E8
S130,I1002631,U.s. Polo T-shirt,Apparel,115034.58,2995.5,3.4458606941E8
S130,I587523,Sony Wh-1000xm5 Headphones,Electronics,107496.79,2995.5,3.2200664942E8
S130,I587523,Zara Maxi Dress,Apparel,107496.79,2995.5,3.2200664942E8
S130,I682869,H&m Cotton Shirt,Apparel,102045.08,2995.5,3.0567602216E8
S130,I255860,Dell Xps 13 Laptop,Electronics,104306.98,2434.5,2.5393534281E8
S130,I225556,Nike Air Zoom Pegasus,Footwear,81969.44,2413.5,1.9783323137E8
S130,I225556,Dyson Vacuum Cleaner,Home Appliances,81969.44,2413.5,1.9783323137E8
S130,I763536,Zara Maxi Dress,Apparel,66019.53,2996.0,1.9779451188E8
S130,I763536,Dell Xps 13 Laptop,Electronics,66019.53,2996.0,1.9779451188E8
S130,I1009057,Dyson Vacuum Cleaner,Home Appliances,65960.56,2997.5,1.977167786E8
S130,I1009057,Allen Solly Formal Pants,Apparel,65960.56,2997.5,1.977167786E8
S130,I225509,Lg 7kg Washing Machine,Home Appliances,80772.5,2238.0,1.80768855E8
S130,I225509,Dyson Vacuum Cleaner,Home Appliances,80772.5,2238.0,1.80768855E8
S130,I228838,U.s. Polo T-shirt,Apparel,88968.68,1942.0,1.7277717656E8
S130,I228838,Allen Solly Formal Pants,Apparel,88968.68,1942.0,1.7277717656E8
S130,I145090,Sony Wh-1000xm5 Headphones,Electronics,90005.42,1662.5,1.4963400244E8
S130,I194257,Boat Smartwatch,Electronics,118656.82,1217.5,1.4446467226E8
S130,I194257,H&m Cotton Shirt,Apparel,118656.82,1217.5,1.4446467226E8
S130,I271840,Allen Solly Formal Pants,Apparel,88519.13,1617.5,1.4317969278E8
S130,I23620,Samsung 55” Smart Tv,Home Appliances,79505.91,1723.0,1.3698868293E8
S130,I23620,Adidas Ultraboost 23,Footwear,79505.91,1723.0,1.3698868293E8
S130,I253371,Sony Wh-1000xm5 Headphones,Electronics,69966.36,1860.0,1.301374203E8
S130,I277256,Philips Air Fryer,Home Appliances,53210.45,2323.5,1.2363446896E8
S130,I277256,Lg 7kg Washing Machine,Home Appliances,53210.45,2323.5,1.2363446896E8
S130,I262878,H&m Cotton Shirt,Apparel,37563.94,2740.0,1.029251956E8
S130,I262878,Bajaj Mixer Grinder,Home Appliances,37563.94,2740.0,1.029251956E8
S130,I204891,Dell Xps 13 Laptop,Electronics,99941.69,935.0,9.344548015E7
S130,I204891,Samsung Galaxy S24 Ultra,Electronics,99941.69,935.0,9.344548015E7
S130,I11267,U.s. Polo T-shirt,Apparel,78949.31,1165.5,9.201541498E7
S130,I11267,Levis Denim Jacket,Apparel,78949.31,1165.5,9.201541498E7
S130,I1007544,Philips Air Fryer,Home Appliances,64889.06,1314.5,8.529667594E7
S130,I1007544,Adidas Ultraboost 23,Footwear,64889.06,1314.5,8.529667594E7
S130,I194154,Adidas Ultraboost 23,Footwear,60811.05,1326.0,8.06354523E7
S130,I194154,Samsung Galaxy S24 Ultra,Electronics,60811.05,1326.0,8.06354523E7
S130,I175032,Adidas Ultraboost 23,Footwear,61208.04,1233.5,7.550011734E7
S130,I175032,Nike Air Zoom Pegasus,Footwear,61208.04,1233.5,7.550011734E7
S130,I138210,Skechers Gowalk,Footwear,49735.07,1278.0,6.356141946E7
S130,I138210,Dyson Vacuum Cleaner,Home Appliances,49735.07,1278.0,6.356141946E7
S130,I239500,Levis Denim Jacket,Apparel,26816.35,2089.5,5.603276332E7
S130,I282802,Levis Denim Jacket,Apparel,131265.21,310.0,4.06922151E7
S130,I110383,H&m Cotton Shirt,Apparel,27055.68,1100.5,2.977477584E7
S130,I110383,Puma Running Shoes,Footwear,27055.68,1100.5,2.977477584E7
S130,I105131,Samsung Galaxy S24 Ultra,Electronics,71371.98,383.5,2.737115433E7
S130,I105131,Puma Running Shoes,Footwear,71371.98,383.5,2.737115433E7
S131,I181457,Dell Xps 13 Laptop,Electronics,141667.94,2998.5,4.247913031E8
S131,I181457,Levis Denim Jacket,Apparel,141667.94,2998.5,4.247913031E8
S131,I1002631,U.s. Polo T-shirt,Apparel,115034.58,2995.5,3.4458606941E8
S131,I587523,Sony Wh-1000xm5 Headphones,Electronics,107496.79,2995.5,3.2200664942E8
S131,I587523,Zara Maxi Dress,Apparel,107496.79,2995.5,3.2200664942E8
S131,I682869,H&m Cotton Shirt,Apparel,102045.08,2995.5,3.0567602216E8
S131,I255860,Dell Xps 13 Laptop,Electronics,104306.98,2434.5,2.5393534281E8
S131,I225556,Nike Air Zoom Pegasus,Footwear,81969.44,2413.5,1.9783323137E8
S131,I225556,Dyson Vacuum Cleaner,Home Appliances,81969.44,2413.5,1.9783323137E8
S131,I763536,Zara Maxi Dress,Apparel,66019.53,2996.0,1.9779451188E8
S131,I763536,Dell Xps 13 Laptop,Electronics,66019.53,2996.0,1.9779451188E8
S131,I1009057,Dyson Vacuum Cleaner,Home Appliances,65960.56,2997.5,1.977167786E8
S131,I1009057,Allen Solly Formal Pants,Apparel,65960.56,2997.5,1.977167786E8
S131,I225509,Lg 7kg Washing Machine,Home Appliances,80772.5,2238.0,1.80768855E8
S131,I225509,Dyson Vacuum Cleaner,Home Appliances,80772.5,2238.0,1.80768855E8
S131,I228838,U.s. Polo T-shirt,Apparel,88968.68,1942.0,1.7277717656E8
S131,I228838,Allen Solly Formal Pants,Apparel,88968.68,1942.0,1.7277717656E8
S131,I145090,Sony Wh-1000xm5 Headphones,Electronics,90005.42,1662.5,1.4963400244E8
S131,I194257,Boat Smartwatch,Electronics,118656.82,1217.5,1.4446467226E8
S131,I194257,H&m Cotton Shirt,Apparel,118656.82,1217.5,1.4446467226E8
S131,I271840,Allen Solly Formal Pants,Apparel,88519.13,1617.5,1.4317969278E8
S131,I23620,Samsung 55” Smart Tv,Home Appliances,79505.91,1723.0,1.3698868293E8
S131,I23620,Adidas Ultraboost 23,Footwear,79505.91,1723.0,1.3698868293E8
S131,I253371,Sony Wh-1000xm5 Headphones,Electronics,69966.36,1860.0,1.301374203E8
S131,I277256,Philips Air Fryer,Home Appliances,53210.45,2323.5,1.2363446896E8
S131,I277256,Lg 7kg Washing Machine,Home Appliances,53210.45,2323.5,1.2363446896E8
S131,I205739,Adidas Ultraboost 23,Footwear,89851.61,1182.0,1.0620459711E8
S131,I205739,Boat Smartwatch,Electronics,89851.61,1182.0,1.0620459711E8
S131,I262878,H&m Cotton Shirt,Apparel,37563.94,2740.0,1.029251956E8
S131,I262878,Bajaj Mixer Grinder,Home Appliances,37563.94,2740.0,1.029251956E8
S131,I204891,Dell Xps 13 Laptop,Electronics,99941.69,935.0,9.344548015E7
S131,I204891,Samsung Galaxy S24 Ultra,Electronics,99941.69,935.0,9.344548015E7
S131,I11267,U.s. Polo T-shirt,Apparel,78949.31,1165.5,9.201541498E7
S131,I11267,Levis Denim Jacket,Apparel,78949.31,1165.5,9.201541498E7
S131,I1007544,Philips Air Fryer,Home Appliances,64889.06,1314.5,8.529667594E7
S131,I1007544,Adidas Ultraboost 23,Footwear,64889.06,1314.5,8.529667594E7
S131,I194154,Adidas Ultraboost 23,Footwear,60811.05,1326.0,8.06354523E7
S131,I194154,Samsung Galaxy S24 Ultra,Electronics,60811.05,1326.0,8.06354523E7
S131,I175032,Adidas Ultraboost 23,Footwear,61208.04,1233.5,7.550011734E7
S131,I175032,Nike Air Zoom Pegasus,Footwear,61208.04,1233.5,7.550011734E7
S131,I138210,Skechers Gowalk,Footwear,49735.07,1278.0,6.356141946E7
S131,I138210,Dyson Vacuum Cleaner,Home Appliances,49735.07,1278.0,6.356141946E7
S131,I239500,Levis Denim Jacket,Apparel,26816.35,2089.5,5.603276332E7
S131,I114562,Philips Air Fryer,Home Appliances,52905.56,969.0,5.12654828E7
S131,I114562,Boat Smartwatch,Electronics,52905.56,969.0,5.12654828E7
S131,I282802,Levis Denim Jacket,Apparel,131265.21,310.0,4.06922151E7
S131,I110383,H&m Cotton Shirt,Apparel,27055.68,1100.5,2.977477584E7
S131,I110383,Puma Running Shoes,Footwear,27055.68,1100.5,2.977477584E7
S131,I105131,Samsung Galaxy S24 Ultra,Electronics,71371.98,383.5,2.737115433E7
